#Nome de Pregao;Tipo da Acao;Data da Aprovacao;Valor do Provento R$;Provento por 1 ou 1000 AcÑes;Tipo do Provento;"Ultimo Dia ""Com""";"Data do Ultimo Preco ""Com""";"Ultimo Preco ""Com""";Preco por 1 ou 1000 Acoes;Provento/ Preco %
BRASKEM;OR;20/10/1999;10,4;1000;DIVIDENDO;01/11/1999;04/08/1999;240;1000;4,333333
BRASKEM;OR;26/01/2000;17,2;1000;DIVIDENDO;07/02/2000;19/01/2000;595;1000;2,890756
BRASKEM;OR;26/04/2000;17,2;1000;DIVIDENDO;08/05/2000;28/04/2000;550;1000;3,127273
BRASKEM;OR;26/07/2000;17,2;1000;DIVIDENDO;07/08/2000;28/07/2000;700;1000;2,457143
BRASKEM;OR;25/10/2000;17,2;1000;DIVIDENDO;06/11/2000;31/10/2000;700;1000;2,457143
BRASKEM;OR;24/01/2001;17,2;1000;DIVIDENDO;05/02/2001;22/01/2001;650;1000;2,646154
BRASKEM;OR;24/04/2001;11,5;1000;DIVIDENDO;04/05/2001;02/05/2001;580;1000;1,982759
BRASKEM;OR;24/07/2001;11,5;1000;DIVIDENDO;03/08/2001;31/07/2001;599,99;1000;1,916699
BRASKEM;OR;31/10/2001;11,5;1000;DIVIDENDO;12/11/2001;PRE?O TEORICO;588,49;1000;1,954154
BRASKEM;OR;14/12/2004;1,124475;1000;JRS CAP PROPRIO;30/12/2004;30/12/2004;94;1000;1,19625
BRASKEM;OR;31/03/2005;1,131163;1000;DIVIDENDO;31/03/2005;30/03/2005;90;1000;1,256848
BRASKEM;OR;13/12/2005;0,746145;1;JRS CAP PROPRIO;29/12/2005;29/12/2005;17,4;1;4,28819
BRASKEM;OR;07/04/2006;0,154305;1;DIVIDENDO;07/04/2006;06/04/2006;13;1;1,186962
BRASKEM;OR;26/03/2008;0,644625;1;DIVIDENDO;26/03/2008;26/03/2008;14,85;1;4,340909
BRASKEM;OR;29/04/2011;0,83324714;1;DIVIDENDO;29/04/2011;29/04/2011;18,18;1;4,583318
BRASKEM;OR;27/04/2012;0,605085049;1;DIVIDENDO;27/04/2012;27/04/2012;12,59;1;4,806077
BRASKEM;PA;31/01/1996;6,91;1000;DIVIDENDO;31/01/1996;31/01/1996;565;1000;1,223009
BRASKEM;PA;31/01/1996;7,29;1000;DIVIDENDO;31/01/1996;31/01/1996;565;1000;1,290265
BRASKEM;PA;25/04/1996;13,7;1000;DIVIDENDO;25/04/1996;25/04/1996;495;1000;2,767677
BRASKEM;PA;24/07/1996;6,8;1000;DIVIDENDO;24/07/1996;24/07/1996;465;1000;1,462366
BRASKEM;PA;23/10/1996;11,1;1000;DIVIDENDO;23/10/1996;23/10/1996;408;1000;2,720588
BRASKEM;PA;28/01/1997;10,3;1000;DIVIDENDO;28/01/1997;28/01/1997;346;1000;2,976879
BRASKEM;PA;23/04/1997;5;1000;DIVIDENDO;23/04/1997;23/04/1997;380;1000;1,315789
BRASKEM;PA;23/07/1997;13,1;1000;DIVIDENDO;23/07/1997;23/07/1997;468;1000;2,799145
BRASKEM;PA;22/10/1997;12,8;1000;DIVIDENDO;22/10/1997;22/10/1997;410,1;1000;3,12119
BRASKEM;PA;27/01/1998;12,5;1000;DIVIDENDO;27/01/1998;27/01/1998;325;1000;3,846154
BRASKEM;PA;22/04/1998;10,4;1000;DIVIDENDO;22/04/1998;22/04/1998;340;1000;3,058824
BRASKEM;PA;22/07/1998;10,7;1000;DIVIDENDO;22/07/1998;22/07/1998;270;1000;3,962963
BRASKEM;PA;21/10/1998;10,3;1000;DIVIDENDO;22/10/1998;21/10/1998;144;1000;7,152778
BRASKEM;PA;27/01/1999;10,2;1000;DIVIDENDO;27/01/1999;27/01/1999;150;1000;6,8
BRASKEM;PA;28/04/1999;10,4;1000;DIVIDENDO;28/04/1999;28/04/1999;285;1000;3,649123
BRASKEM;PA;21/07/1999;10,4;1000;DIVIDENDO;02/08/1999;02/08/1999;300;1000;3,466667
BRASKEM;PA;20/10/1999;10,4;1000;DIVIDENDO;01/11/1999;01/11/1999;374;1000;2,780749
BRASKEM;PA;26/01/2000;17,2;1000;DIVIDENDO;07/02/2000;07/02/2000;690;1000;2,492754
BRASKEM;PA;26/04/2000;17,2;1000;DIVIDENDO;08/05/2000;08/05/2000;620;1000;2,774194
BRASKEM;PA;26/07/2000;17,2;1000;DIVIDENDO;07/08/2000;07/08/2000;810;1000;2,123457
BRASKEM;PA;25/10/2000;17,2;1000;DIVIDENDO;06/11/2000;06/11/2000;731;1000;2,352941
BRASKEM;PA;24/01/2001;17,2;1000;DIVIDENDO;05/02/2001;05/02/2001;671,03;1000;2,563224
BRASKEM;PA;24/04/2001;11,5;1000;DIVIDENDO;04/05/2001;04/05/2001;558,9;1000;2,057613
BRASKEM;PA;24/07/2001;11,5;1000;DIVIDENDO;03/08/2001;03/08/2001;525;1000;2,190476
BRASKEM;PA;31/10/2001;11,5;1000;DIVIDENDO;12/11/2001;12/11/2001;410,5;1000;2,801462
BRASKEM;PA;30/01/2002;7,07;1000;DIVIDENDO;08/02/2002;08/02/2002;504,99;1000;1,400028
BRASKEM;PA;24/04/2002;10,4;1000;DIVIDENDO;06/05/2002;06/05/2002;490;1000;2,122449
BRASKEM;PA;14/12/2004;2,255638;1000;JRS CAP PROPRIO;30/12/2004;30/12/2004;134;1000;1,683312
BRASKEM;PA;13/12/2005;0,746145;1;JRS CAP PROPRIO;29/12/2005;29/12/2005;19;1;3,927079
BRASKEM;PA;07/04/2006;0,154305;1;DIVIDENDO;07/04/2006;07/04/2006;15,55;1;0,992315
BRASKEM;PA;28/03/2007;0,159017;1;DIVIDENDO;28/03/2007;28/03/2007;15,39;1;1,033249
BRASKEM;PA;26/03/2008;0,644625;1;DIVIDENDO;26/03/2008;26/03/2008;15,55;1;4,145498
BRASKEM;PA;29/04/2011;0,83324714;1;DIVIDENDO;29/04/2011;29/04/2011;22,9;1;3,638634
BRASKEM;PA;27/04/2012;0,605085049;1;DIVIDENDO;27/04/2012;27/04/2012;14,18;1;4,267172
BRASKEM;PB;25/04/1996;13,7;1000;DIVIDENDO;25/04/1996;06/03/1996;275;1000;4,981818
BRASKEM;PB;24/07/1996;6,8;1000;DIVIDENDO;24/07/1996;09/07/1996;262,01;1000;2,595321
BRASKEM;PB;23/10/1996;11,1;1000;DIVIDENDO;23/10/1996;PRE?O TEORICO;255,21;1000;4,349359
BRASKEM;PB;28/01/1997;8,7;1000;DIVIDENDO;28/01/1997;20/12/1996;342;1000;2,54386
BRASKEM;PB;23/04/1997;5;1000;DIVIDENDO;23/04/1997;20/02/1997;342;1000;1,461988
BRASKEM;PB;23/07/1997;13,1;1000;DIVIDENDO;23/07/1997;17/06/1997;386;1000;3,393782
BRASKEM;PB;22/10/1997;12,8;1000;DIVIDENDO;22/10/1997;PRE?O TEORICO;372,9;1000;3,432556
BRASKEM;PB;27/01/1998;9,4;1000;DIVIDENDO;27/01/1998;PRE?O TEORICO;360,1;1000;2,610386
BRASKEM;PB;22/04/1998;10,4;1000;DIVIDENDO;22/04/1998;31/03/1998;340;1000;3,058824
BRASKEM;PB;22/07/1998;10,7;1000;DIVIDENDO;22/07/1998;11/05/1998;325;1000;3,292308
BRASKEM;PB;21/10/1998;10,3;1000;DIVIDENDO;22/10/1998;PRE?O TEORICO;314,3;1000;3,277124
BRASKEM;PB;27/01/1999;10,2;1000;DIVIDENDO;27/01/1999;PRE?O TEORICO;304;1000;3,355263
BRASKEM;PB;28/04/1999;10,4;1000;DIVIDENDO;28/04/1999;PRE?O TEORICO;293,8;1000;3,539823
BRASKEM;PB;21/07/1999;10,4;1000;DIVIDENDO;02/08/1999;31/05/1999;325;1000;3,2
BRASKEM;PB;20/10/1999;10,4;1000;DIVIDENDO;01/11/1999;07/10/1999;250;1000;4,16
BRASKEM;PB;26/01/2000;10,4;1000;DIVIDENDO;07/02/2000;04/02/2000;440;1000;2,363636
BRASKEM;PB;26/04/2000;17,2;1000;DIVIDENDO;08/05/2000;08/05/2000;450;1000;3,822222
BRASKEM;PB;26/07/2000;17,2;1000;DIVIDENDO;07/08/2000;07/08/2000;525;1000;3,27619
BRASKEM;PB;25/10/2000;7,17;1000;DIVIDENDO;06/11/2000;31/10/2000;520;1000;1,378846
BRASKEM;PB;24/04/2001;11,5;1000;DIVIDENDO;04/05/2001;26/04/2001;450;1000;2,555556
BRASKEM;PB;24/07/2001;11,5;1000;DIVIDENDO;03/08/2001;03/08/2001;420;1000;2,738095
BRASKEM;PB;31/10/2001;11,5;1000;DIVIDENDO;12/11/2001;05/10/2001;295;1000;3,898305
BRASKEM;PB;30/01/2002;7,07;1000;DIVIDENDO;08/02/2002;07/02/2002;430;1000;1,644186
BRASKEM;PB;24/04/2002;10,4;1000;DIVIDENDO;06/05/2002;06/03/2002;380,01;1000;2,73677
BRASKEM;PB;14/12/2004;2,255638;1000;JRS CAP PROPRIO;30/12/2004;27/12/2004;64,6;1000;3,4917
BRASKEM;PB;13/12/2005;0,56394;1;JRS CAP PROPRIO;29/12/2005;26/12/2005;12,73;1;4,430008
BRASKEM;PB;28/03/2007;0,159017;1;DIVIDENDO;28/03/2007;27/03/2007;11,8;1;1,347602
BRASKEM;PB;26/03/2008;0,644625;1;DIVIDENDO;26/03/2008;26/03/2008;12,5;1;5,157
BRASKEM;PB;29/04/2011;0,601988304;1;DIVIDENDO;29/04/2011;07/04/2011;13,5;1;4,459173
BRASKEM;PB;27/04/2012;0,605085049;1;DIVIDENDO;27/04/2012;27/01/2012;12,1;1;5,000703
BRASMOTOR;OR;23/01/1996;2,85;1000;DIVIDENDO;23/01/1996;18/01/1996;326;1000;0,874233
BRASMOTOR;OR;25/07/1996;5,02;1000;DIVIDENDO;25/07/1996;23/07/1996;290;1000;1,731034
BRASMOTOR;OR;14/01/1997;7,35;1000;DIVIDENDO;14/01/1997;30/12/1996;280;1000;2,625
BRASMOTOR;OR;24/07/1997;4,8;1000;DIVIDENDO;24/07/1997;31/12/9999;280;1000;1,714286
BRASMOTOR;OR;14/01/1998;2,32;1000;DIVIDENDO;14/01/1998;14/01/1998;94;1000;2,468085
BRASMOTOR;OR;24/07/1998;2,49;1000;JRS CAP PROPRIO;24/07/1998;22/07/1998;105,01;1000;2,371203
BRASMOTOR;OR;26/01/1999;2,49;1000;JRS CAP PROPRIO;26/01/1999;04/12/1998;86;1000;2,895349
BRASMOTOR;OR;21/12/2000;6,59;1000;JRS CAP PROPRIO;21/12/2000;21/09/2000;175;1000;3,765714
BRASMOTOR;OR;26/12/2001;12,3;1000;JRS CAP PROPRIO;26/12/2001;27/11/2001;165;1000;7,454545
BRASMOTOR;OR;19/12/2002;10,08;1000;JRS CAP PROPRIO;20/12/2002;14/11/2002;160;1000;6,3
BRASMOTOR;OR;17/12/2003;3,23;1000;JRS CAP PROPRIO;17/12/2003;11/12/2003;149;1000;2,167785
BRASMOTOR;OR;21/03/2005;1,59;1000;DIVIDENDO;21/03/2005;17/03/2005;190;1000;0,836842
BRASMOTOR;OR;16/01/2006;4,4;1000;DIVIDENDO;16/01/2006;27/05/2005;189,9;1000;2,317009
BRASMOTOR;OR;01/02/2007;13,16;1000;DIVIDENDO;01/02/2007;12/01/2007;300;1000;4,386667
BRASMOTOR;OR;11/04/2007;86,3;1000;DIVIDENDO;11/04/2007;05/04/2007;420;1000;20,547619
BRASMOTOR;OR;17/04/2007;2,97;1000;DIVIDENDO;17/04/2007;13/04/2007;390;1000;0,761538
BRASMOTOR;OR;03/12/2007;0,0165;1;DIVIDENDO;03/12/2007;29/11/2007;1,08;1;1,527778
BRASMOTOR;OR;18/01/2008;0,004;1;DIVIDENDO;18/01/2008;16/01/2008;0,9;1;0,444444
BRASMOTOR;OR;23/10/2008;0,0392;1;DIVIDENDO;23/10/2008;13/10/2008;0,72;1;5,444444
BRASMOTOR;OR;23/10/2008;0,019;1;DIVIDENDO;23/10/2008;13/10/2008;0,72;1;2,638889
BRASMOTOR;OR;23/10/2008;0,0077;1;JRS CAP PROPRIO;23/10/2008;13/10/2008;0,72;1;1,069444
BRASMOTOR;OR;08/12/2008;0,0121;1;DIVIDENDO;08/12/2008;04/12/2008;0,7;1;1,728571
BRASMOTOR;OR;08/12/2008;0,0268;1;DIVIDENDO;08/12/2008;04/12/2008;0,7;1;3,828571
BRASMOTOR;OR;24/11/2009;0,0079;1;DIVIDENDO;24/11/2009;23/11/2009;0,85;1;0,929412
BRASMOTOR;OR;24/11/2009;0,0628;1;DIVIDENDO;24/11/2009;23/11/2009;0,85;1;7,388235
BRASMOTOR;OR;24/11/2009;0,0096;1;JRS CAP PROPRIO;24/11/2009;23/11/2009;0,85;1;1,129412
BRASMOTOR;OR;26/10/2010;0,048;1;DIVIDENDO;26/10/2010;23/09/2010;1,08;1;4,444444
BRASMOTOR;OR;26/10/2010;0,04127;1;DIVIDENDO;26/10/2010;23/09/2010;1,08;1;3,821296
BRASMOTOR;OR;05/12/2011;0,03565;1;DIVIDENDO;05/12/2011;05/12/2011;0,73;1;4,883562
BRASMOTOR;OR;30/10/2012;0,0378;1;DIVIDENDO;30/10/2012;30/10/2012;0,7;1;5,4
BRASMOTOR;OR;30/10/2012;0,00578;1;JRS CAP PROPRIO;30/10/2012;30/10/2012;0,7;1;0,825714
BRASMOTOR;PR;23/01/1996;2,85;1000;DIVIDENDO;23/01/1996;23/01/1996;268;1000;1,063433
BRASMOTOR;PR;25/07/1996;5,02;1000;DIVIDENDO;25/07/1996;25/07/1996;341;1000;1,472141
BRASMOTOR;PR;14/01/1997;7,35;1000;DIVIDENDO;14/01/1997;14/01/1997;272,99;1000;2,692406
BRASMOTOR;PR;24/07/1997;5,28;1000;DIVIDENDO;24/07/1997;24/07/1997;220;1000;2,4
BRASMOTOR;PR;14/01/1998;2,55;1000;DIVIDENDO;14/01/1998;14/01/1998;95;1000;2,684211
BRASMOTOR;PR;24/07/1998;2,74;1000;JRS CAP PROPRIO;24/07/1998;23/07/1998;129;1000;2,124031
BRASMOTOR;PR;26/01/1999;2,74;1000;JRS CAP PROPRIO;26/01/1999;26/01/1999;115;1000;2,382609
BRASMOTOR;PR;21/12/2000;7,25;1000;JRS CAP PROPRIO;21/12/2000;20/12/2000;155;1000;4,677419
BRASMOTOR;PR;26/12/2001;13,53;1000;JRS CAP PROPRIO;26/12/2001;26/12/2001;193;1000;7,010363
BRASMOTOR;PR;19/12/2002;11,09;1000;JRS CAP PROPRIO;20/12/2002;20/12/2002;166,99;1000;6,641116
BRASMOTOR;PR;17/12/2003;3,55;1000;JRS CAP PROPRIO;17/12/2003;16/12/2003;154;1000;2,305195
BRASMOTOR;PR;21/03/2005;1,75;1000;DIVIDENDO;21/03/2005;18/03/2005;180;1000;0,972222
BRASMOTOR;PR;16/01/2006;4,84;1000;DIVIDENDO;16/01/2006;10/01/2006;125;1000;3,872
BRASMOTOR;PR;01/02/2007;14,48;1000;DIVIDENDO;01/02/2007;01/02/2007;355;1000;4,078873
BRASMOTOR;PR;11/04/2007;94,92;1000;DIVIDENDO;11/04/2007;11/04/2007;400;1000;23,73
BRASMOTOR;PR;17/04/2007;3,28;1000;DIVIDENDO;17/04/2007;17/04/2007;390;1000;0,841026
BRASMOTOR;PR;03/12/2007;0,0181;1;DIVIDENDO;03/12/2007;03/12/2007;0,99;1;1,828283
BRASMOTOR;PR;18/01/2008;0,0044;1;DIVIDENDO;18/01/2008;18/01/2008;0,74;1;0,594595
BRASMOTOR;PR;22/10/2008;0,0209;1;DIVIDENDO;23/10/2008;23/10/2008;0,32;1;6,53125
BRASMOTOR;PR;23/10/2008;0,0431;1;DIVIDENDO;23/10/2008;23/10/2008;0,32;1;13,46875
BRASMOTOR;PR;23/10/2008;0,0085;1;JRS CAP PROPRIO;23/10/2008;23/10/2008;0,32;1;2,65625
BRASMOTOR;PR;08/12/2008;0,0133;1;DIVIDENDO;08/12/2008;08/12/2008;0,44;1;3,022727
BRASMOTOR;PR;08/12/2008;0,0295;1;DIVIDENDO;08/12/2008;08/12/2008;0,44;1;6,704545
BRASMOTOR;PR;24/11/2009;0,0086;1;DIVIDENDO;24/11/2009;24/11/2009;0,79;1;1,088608
BRASMOTOR;PR;24/11/2009;0,0691;1;DIVIDENDO;24/11/2009;24/11/2009;0,79;1;8,746835
BRASMOTOR;PR;24/11/2009;0,0106;1;JRS CAP PROPRIO;24/11/2009;24/11/2009;0,79;1;1,341772
BRASMOTOR;PR;26/10/2010;0,0528;1;DIVIDENDO;26/10/2010;26/10/2010;1;1;5,28
BRASMOTOR;PR;26/10/2010;0,0454;1;DIVIDENDO;26/10/2010;26/10/2010;1;1;4,54
BRASMOTOR;PR;05/12/2011;0,03921;1;DIVIDENDO;05/12/2011;05/12/2011;0,77;1;5,092208
BRASMOTOR;PR;30/10/2012;0,04158;1;DIVIDENDO;30/10/2012;30/10/2012;0,76;1;5,471053
BRASMOTOR;PR;30/10/2012;0,00636;1;JRS CAP PROPRIO;30/10/2012;30/10/2012;0,76;1;0,836842
BRAZILIAN FR;OR;04/04/2013;87448,56;1;DIVIDENDO;04/04/2013;;0;1;
BRB BANCO;OR;22/04/1998;0,092519639;1000;DIVIDENDO;23/04/1998;PRE?O TEORICO;1,04;1000;8,925858
BRB BANCO;OR;24/08/1998;0,011107715;1000;DIVIDENDO;01/09/1998;PRE?O TEORICO;0,94;1000;1,176646
BRB BANCO;OR;30/04/1999;0,00641;1000;DIVIDENDO;30/04/1999;PRE?O TEORICO;0,93;1000;0,6871
BRB BANCO;OR;28/07/1999;0,06964034;1000;DIVIDENDO;15/10/1999;PRE?O TEORICO;0,93;1000;7,516521
BRB BANCO;OR;19/04/2000;0,046615401;1000;DIVIDENDO;20/04/2000;PRE?O TEORICO;0,86;1000;5,44028
BRB BANCO;OR;25/09/2001;0,037378496;1000;DIVIDENDO;25/09/2001;03/07/2001;0,81;1000;4,614629
BRB BANCO;OR;21/03/2002;0,175043;1000;JRS CAP PROPRIO;21/03/2002;PRE?O TEORICO;0,77;1000;22,655725
BRB BANCO;OR;26/04/2002;0,002523285;1000;DIVIDENDO;26/04/2002;PRE?O TEORICO;0,6;1000;0,422252
BRB BANCO;OR;08/08/2002;0,161578514;1000;JRS CAP PROPRIO;15/08/2002;PRE?O TEORICO;0,6;1000;27,153534
BRB BANCO;OR;08/08/2002;0,010233306;1000;DIVIDENDO;15/08/2002;PRE?O TEORICO;0,6;1000;1,719724
BRB BANCO;OR;26/05/2003;0,014568996;1000;DIVIDENDO;26/05/2003;PRE?O TEORICO;0,42;1000;3,442227
BRB BANCO;OR;26/08/2003;0,015969343;1000;DIVIDENDO;24/10/2003;PRE?O TEORICO;0,41;1000;3,907597
BRB BANCO;OR;18/02/2004;0,075403307;1000;JRS CAP PROPRIO;18/02/2004;PRE?O TEORICO;0,39;1000;19,20101
BRB BANCO;OR;30/07/2004;0,026391157;1000;JRS CAP PROPRIO;30/07/2004;PRE?O TEORICO;0,32;1000;8,317375
BRB BANCO;OR;26/08/2004;0,000538595;1000;DIVIDENDO;26/08/2004;PRE?O TEORICO;0,29;1000;0,185141
BRB BANCO;OR;18/02/2005;0,086175208;1000;JRS CAP PROPRIO;18/02/2005;PRE?O TEORICO;0,29;1000;29,677551
BRB BANCO;OR;09/03/2005;0,000538595;1000;DIVIDENDO;10/03/2005;PRE?O TEORICO;0,2;1000;0,263763
BRB BANCO;OR;28/07/2005;0,011579794;1;JRS CAP PROPRIO;28/07/2005;PRE?O TEORICO;0,2;1;5,687522
BRB BANCO;OR;24/02/2006;0,138688225;1;JRS CAP PROPRIO;24/02/2006;PRE?O TEORICO;0,19;1;72,225852
BRB BANCO;OR;16/03/2006;0,00005386;1;DIVIDENDO;16/03/2006;PRE?O TEORICO;0,05;1;0,10099
BRB BANCO;OR;30/06/2006;0,168310952;1;JRS CAP PROPRIO;30/06/2006;PRE?O TEORICO;0,05;1;315,910792
BRB BANCO;OR;11/08/2006;0,025583265;1;JRS CAP PROPRIO;11/08/2006; ;0;1; 
BRB BANCO;OR;30/08/2007;0,269297524;1;JRS CAP PROPRIO;30/08/2007; ;0;1; 
BRB BANCO;OR;30/08/2007;0,236981821;1;DIVIDENDO;30/08/2007; ;0;1; 
BRB BANCO;OR;16/01/2008;0,215438019;1;JRS CAP PROPRIO;31/01/2008;;0;1;
BRB BANCO;OR;28/02/2008;0,403946286;1;DIVIDENDO;28/02/2008;;0;1;
BRB BANCO;OR;29/07/2008;0,296227276;1;JRS CAP PROPRIO;31/07/2008;;0;1;
BRB BANCO;OR;29/07/2008;0,438954964;1;DIVIDENDO;31/07/2008;;0;1;
BRB BANCO;OR;30/01/2009;0,228902895;1;JRS CAP PROPRIO;30/01/2009;30/01/2009;16,01;1;1,42975
BRB BANCO;OR;26/03/2009;0,026929752;1;DIVIDENDO;27/03/2009;26/03/2009;17,31;1;0,155573
BRB BANCO;OR;31/07/2009;0,366244633;1;JRS CAP PROPRIO;31/07/2009;27/05/2009;17,28;1;2,119471
BRB BANCO;OR;31/07/2009;0,085636613;1;DIVIDENDO;31/07/2009;27/05/2009;17,28;1;0,495582
BRB BANCO;OR;29/01/2010;0,343085046;1;JRS CAP PROPRIO;01/02/2010;06/01/2010;21,47;1;1,597974
BRB BANCO;OR;29/01/2010;0,400176121;1;DIVIDENDO;01/02/2010;06/01/2010;21,47;1;1,863885
BRB BANCO;OR;06/04/2010;0,001496289;1;DIVIDENDO;23/04/2010;30/03/2010;21;1;0,007125
BRB BANCO;OR;10/08/2010;0,170088316;1;DIVIDENDO;12/08/2010;19/07/2010;25;1;0,680353
BRB BANCO;OR;10/08/2010;0,46545384;1;JRS CAP PROPRIO;12/08/2010;19/07/2010;25;1;1,861815
BRB BANCO;OR;28/01/2011;0,46545384;1;JRS CAP PROPRIO;31/01/2011;28/01/2011;26,5;1;1,75643
BRB BANCO;OR;28/02/2011;0,078527158;1;DIVIDENDO;28/02/2011;24/02/2011;26,5;1;0,296329
BRB BANCO;OR;28/07/2011;0,582005809;1;JRS CAP PROPRIO;03/08/2011;27/07/2011;27;1;2,155577
BRB BANCO;OR;28/07/2011;0,00859867;1;DIVIDENDO;03/08/2011;27/07/2011;27;1;0,031847
BRB BANCO;OR;26/07/2012;0,627220863;1;JRS CAP PROPRIO;01/08/2012;01/08/2012;26,5;1;2,366871
BRB BANCO;OR;13/08/2012;0,108745653;1;DIVIDENDO;17/08/2012;10/08/2012;27;1;0,402762
BRB BANCO;OR;28/01/2013;0,574923284;1;JRS CAP PROPRIO;28/01/2013;13/11/2012;27;1;2,129345
BRB BANCO;OR;28/02/2013;0,069383999;1;DIVIDENDO;01/03/2013;26/02/2013;29,9;1;0,232054
BRB BANCO;OR;24/07/2013;0,63298383;1;JRS CAP PROPRIO;26/07/2013;PRE?O TEORICO;29,83;1;2,121927
BRB BANCO;OR;13/08/2013;0,091791635;1;DIVIDENDO;15/08/2013;08/08/2013;29;1;0,316523
BRB BANCO;PR;22/04/1998;0,101771603;1000;DIVIDENDO;23/04/1998;31/12/9999;1;1000;10,212547
BRB BANCO;PR;24/08/1998;0,012218486;1000;DIVIDENDO;01/09/1998;PRE?O TEORICO;0,89;1000;1,365556
BRB BANCO;PR;30/04/1999;0,00705;1000;DIVIDENDO;30/04/1999;PRE?O TEORICO;0,88;1000;0,798827
BRB BANCO;PR;28/07/1999;0,076604374;1000;DIVIDENDO;15/10/1999;PRE?O TEORICO;0,88;1000;8,749846
BRB BANCO;PR;19/04/2000;0,051276942;1000;DIVIDENDO;20/04/2000;PRE?O TEORICO;0,8;1000;6,418527
BRB BANCO;PR;25/09/2001;0,041116346;1000;DIVIDENDO;25/09/2001;PRE?O TEORICO;0,75;1000;5,499686
BRB BANCO;PR;21/03/2002;0,192548;1000;JRS CAP PROPRIO;21/03/2002;PRE?O TEORICO;0,71;1000;27,253933
BRB BANCO;PR;26/04/2002;0,002775613;1000;DIVIDENDO;26/04/2002;PRE?O TEORICO;0,51;1000;0,540057
BRB BANCO;PR;08/08/2002;0,177736366;1000;JRS CAP PROPRIO;15/08/2002;31/07/2002;1;1000;17,773637
BRB BANCO;PR;08/08/2002;0,011256637;1000;DIVIDENDO;15/08/2002;31/07/2002;1;1000;1,125664
BRB BANCO;PR;26/05/2003;0,016025896;1000;DIVIDENDO;26/05/2003;PRE?O TEORICO;0,81;1000;1,976049
BRB BANCO;PR;26/08/2003;0,017566277;1000;DIVIDENDO;24/10/2003;12/09/2003;17;1000;0,103331
BRB BANCO;PR;18/02/2004;0,082943637;1000;JRS CAP PROPRIO;18/02/2004;PRE?O TEORICO;16,98;1000;0,488408
BRB BANCO;PR;30/07/2004;0,029030273;1000;JRS CAP PROPRIO;30/07/2004;PRE?O TEORICO;16,9;1000;0,171782
BRB BANCO;PR;26/08/2004;0,000592455;1000;DIVIDENDO;26/08/2004;PRE?O TEORICO;16,87;1000;0,003512
BRB BANCO;PR;18/02/2005;0,094792728;1000;JRS CAP PROPRIO;18/02/2005;24/09/2004;11,9;1000;0,796578
BRB BANCO;PR;09/03/2005;0,000592455;1000;DIVIDENDO;10/03/2005;PRE?O TEORICO;11,81;1000;0,005019
BRB BANCO;PR;28/07/2005;0,012737773;1;JRS CAP PROPRIO;28/07/2005;PRE?O TEORICO;11,8;1;0,107905
BRB BANCO;PR;24/02/2006;0,152557047;1;JRS CAP PROPRIO;24/02/2006;PRE?O TEORICO;11,79;1;1,293749
BRB BANCO;PR;16/03/2006;0,000059245;1;DIVIDENDO;16/03/2006;PRE?O TEORICO;11,64;1;0,000509
BRB BANCO;PR;30/06/2006;0,185142048;1;JRS CAP PROPRIO;30/06/2006;PRE?O TEORICO;11,64;1;1,59067
BRB BANCO;PR;11/08/2006;0,028141591;1;JRS CAP PROPRIO;11/08/2006;PRE?O TEORICO;11,45;1;0,24569
BRB BANCO;PR;30/08/2007;0,296227276;1;JRS CAP PROPRIO;30/08/2007;PRE?O TEORICO;11,43;1;2,592581
BRB BANCO;PR;30/08/2007;0,26068003;1;DIVIDENDO;30/08/2007;PRE?O TEORICO;11,43;1;2,281471
BRB BANCO;PR;16/01/2008;0,236981821;1;JRS CAP PROPRIO;31/01/2008;PRE?O TEORICO;10,87;1;2,180335
BRB BANCO;PR;28/02/2008;0,444340915;1;DIVIDENDO;28/02/2008;PRE?O TEORICO;10,63;1;4,17925
BRB BANCO;PR;29/07/2008;0,325850004;1;JRS CAP PROPRIO;31/07/2008;PRE?O TEORICO;10,19;1;3,198455
BRB BANCO;PR;29/07/2008;0,48285046;1;DIVIDENDO;31/07/2008;PRE?O TEORICO;10,19;1;4,739529
BRB BANCO;PR;30/01/2009;0,251793185;1;JRS CAP PROPRIO;30/01/2009;29/01/2009;19,99;1;1,259596
BRB BANCO;PR;27/03/2009;0,029622728;1;DIVIDENDO;27/03/2009;26/03/2009;16;1;0,185142
BRB BANCO;PR;31/07/2009;0,402869096;1;JRS CAP PROPRIO;31/07/2009;22/06/2009;16,01;1;2,516359
BRB BANCO;PR;31/07/2009;0,094200274;1;DIVIDENDO;31/07/2009;22/06/2009;16,01;1;0,588384
BRB BANCO;PR;29/01/2010;0,37739355;1;JRS CAP PROPRIO;01/02/2010;08/01/2010;26;1;1,451514
BRB BANCO;PR;29/01/2010;0,440193733;1;DIVIDENDO;01/02/2010;08/01/2010;26;1;1,693053
BRB BANCO;PR;06/04/2010;0,001645918;1;DIVIDENDO;23/04/2010;PRE?O TEORICO;25,18;1;0,006536
BRB BANCO;PR;10/08/2010;0,187097148;1;DIVIDENDO;12/08/2010;02/07/2010;22,5;1;0,831543
BRB BANCO;PR;10/08/2010;0,511999224;1;JRS CAP PROPRIO;12/08/2010;02/07/2010;22,5;1;2,275552
BRB BANCO;PR;28/01/2011;0,511999224;1;JRS CAP PROPRIO;31/01/2011;28/01/2011;25,1;1;2,039838
